lat_wrf,lon_wrf,temperatura,viento,lluvia
43.37735,0.15063477,19.2,16.3,0.0
43.375217,0.21459961,19.2,16.9,0.0
43.37304,0.27853394,19.2,17.4,0.0
43.370827,0.34249878,19.5,17.2,0.0
43.368576,0.4064331,20.1,16.7,0.0
43.366283,0.47036743,20.3,16.3,0.0
43.363968,0.53430176,20.4,17.0,0.0
43.361595,0.59820557,20.6,17.6,0.0
43.359196,0.6621399,21.0,18.1,0.0
43.356766,0.7260437,21.4,17.9,0.0
43.354286,0.7899475,21.5,16.2,0.0
43.35178,0.8538513,20.6,13.8,0.0
43.34923,0.9177551,20.7,13.9,0.0
43.34665,0.98165894,20.8,14.4,0.0
43.34402,1.0455322,21.4,16.2,0.0
43.341366,1.109436,21.9,17.6,0.0
43.33867,1.1733093,22.6,17.9,0.0
43.33593,1.2371826,22.7,16.1,0.0
43.333168,1.3010254,22.5,14.5,0.0
43.33036,1.3648987,22.6,15.0,0.0
43.32752,1.4287415,22.8,16.1,0.0
43.324642,1.4925842,23.2,16.8,0.0
43.321716,1.556427,22.8,16.4,0.0
43.318764,1.6202698,22.5,16.9,0.0
43.31577,1.684082,22.8,18.8,0.0
43.312748,1.7478943,23.1,20.7,0.0
43.309673,1.8117065,23.4,22.5,0.0
43.30658,1.8755188,23.6,24.0,0.0
43.303432,1.939331,24.1,25.3,0.0
43.300255,2.0031128,24.4,25.0,0.0
43.29704,2.0668945,24.4,24.3,0.0
43.293785,2.1306763,24.2,24.4,0.0
43.290497,2.194458,23.9,25.5,0.0
43.28717,2.2582092,23.8,27.7,0.0
43.283813,2.3219604,24.9,28.2,0.0
43.28041,2.3857117,25.3,28.0,0.0
43.276985,2.449463,25.1,28.6,0.0
43.273506,2.5131836,25.4,29.0,0.0
43.27,2.5769043,25.8,29.2,0.0
43.266453,2.640625,26.1,29.8,0.0
43.262863,2.7043457,26.2,30.3,0.0
43.259243,2.768036,26.9,28.9,0.0
43.25559,2.831726,26.7,29.8,0.0
43.251896,2.8954163,26.9,30.4,0.0
43.24817,2.9591064,27.6,29.0,0.0
43.2444,3.022766,27.7,27.2,0.0
43.240593,3.0864258,27.7,25.4,0.0
43.236748,3.1500854,26.3,24.7,0.0
43.232872,3.213745,27.4,24.9,0.0
43.22896,3.2773743,26.0,29.5,0.0
43.225,3.3410034,26.2,33.1,0.0
43.221012,3.4046326,26.3,37.1,0.0
43.216988,3.4682312,26.4,40.1,0.0
43.212925,3.5318298,26.5,41.1,0.0
43.20882,3.5954285,26.5,39.1,0.0
43.204685,3.6589966,26.4,35.5,0.0
43.200516,3.7225952,26.4,34.4,0.0
43.19631,3.7861633,26.5,37.3,0.0
43.192062,3.849701,26.6,41.8,0.0
43.187775,3.913269,26.8,45.1,0.0
43.183453,3.9768066,26.9,45.7,0.0
43.1791,4.0403137,27.0,43.7,0.0
43.1747,4.1038513,27.0,40.7,0.0
43.170277,4.1673584,27.2,39.8,0.0
43.165813,4.2308655,27.4,40.8,0.0
43.161312,4.294342,27.5,41.2,0.0
43.15676,4.3578186,27.4,40.0,0.0
43.152187,4.421295,27.4,38.5,0.0
43.14757,4.484741,27.4,37.8,0.0
43.142925,4.548218,27.4,38.3,0.0
43.138237,4.6116333,27.5,40.2,0.0
43.13351,4.6750793,27.5,42.0,0.0
43.12875,4.738495,27.5,41.0,0.0
43.123955,4.8019104,27.5,38.8,0.0
43.11912,4.8652954,27.4,37.5,0.0
43.11425,4.9286804,27.4,36.6,0.0
43.109352,4.9920654,27.6,36.2,0.0
43.1044,5.05542,27.7,35.7,0.0
43.09942,5.1187744,27.7,35.3,0.0
43.0944,5.182129,27.7,35.8,0.0
43.08935,5.2454834,27.7,35.5,0.0
43.084267,5.3088074,27.0,22.8,0.0
43.079136,5.372101,26.1,9.6,0.0
43.07397,5.4353943,25.7,10.5,0.0
43.068764,5.4986877,25.7,13.0,0.0
43.063534,5.561981,25.7,16.5,0.0
43.058266,5.625244,25.8,17.7,0.0
43.052956,5.688507,25.8,17.8,0.0
43.04761,5.7517395,25.8,16.8,0.0
43.04222,5.814972,25.8,15.0,0.0
43.03681,5.8782043,25.8,12.9,0.0
43.03136,5.9414062,25.8,11.1,0.0
43.025867,6.004608,25.9,9.6,0.0
43.02034,6.0677795,26.1,8.5,0.0
43.01477,6.130951,26.2,7.4,0.0
43.009174,6.1941223,26.3,6.1,0.0
43.003536,6.257263,26.5,6.3,0.0
42.997856,6.320404,26.6,7.7,0.0
42.99215,6.383545,26.8,7.7,0.0
42.986404,6.4466553,27.0,6.6,0.0
42.98062,6.5097656,27.1,5.4,0.0
42.974804,6.5728455,27.2,5.0,0.0
42.96895,6.6359253,27.2,4.8,0.0
43.015095,-13.643951,19.9,38.5,0.0
43.02096,-13.580811,19.9,38.2,0.0
43.02677,-13.5177,19.8,38.6,0.0
43.032562,-13.454529,19.6,39.3,0.0
43.038315,-13.391388,19.4,40.0,0.0
43.044033,-13.328217,19.5,39.9,0.0
43.049713,-13.265015,19.4,40.0,0.0
43.055355,-13.201813,19.4,39.7,0.0
43.060955,-13.138611,19.4,39.6,0.0
43.06653,-13.075378,19.4,39.4,0.0
43.072056,-13.012146,19.4,39.9,0.0
43.077553,-12.948914,19.4,40.8,0.0
43.08302,-12.885651,19.4,41.8,0.0
43.088432,-12.822388,19.3,42.0,0.0
43.093822,-12.759094,19.3,41.3,0.0
43.09918,-12.695801,19.3,41.5,0.0
43.104485,-12.632477,19.3,41.5,0.0
43.109768,-12.569183,19.3,41.3,0.0
43.114998,-12.505859,19.2,41.2,0.0
43.12021,-12.442505,19.2,41.0,0.0
43.125374,-12.37915,19.2,40.8,0.0
43.1305,-12.315796,19.1,40.4,0.0
43.135597,-12.252411,19.1,40.5,0.0
43.14065,-12.189026,19.1,41.9,0.0
43.145676,-12.125641,19.2,44.2,0.0
43.15066,-12.062225,19.3,45.7,0.0
43.155613,-11.99881,19.3,46.2,0.0
43.160526,-11.935394,19.3,46.5,0.0
43.165394,-11.871948,19.3,46.9,0.0
43.170227,-11.808502,19.2,47.3,0.0
43.175037,-11.745056,19.2,47.6,0.0
43.179802,-11.68158,19.1,47.7,0.0
43.18453,-11.618103,19.0,47.0,0.0
43.189217,-11.554596,18.9,45.9,0.0
43.193867,-11.491119,18.9,45.2,0.0
43.198483,-11.427582,19.0,44.4,0.0
43.203075,-11.364075,19.0,45.0,0.0
43.20761,-11.300537,19.0,45.4,0.0
43.212116,-11.2369995,19.0,45.7,0.0
43.2166,-11.173462,19.0,46.0,0.0
43.221027,-11.109894,19.0,46.1,0.0
43.225414,-11.046326,19.0,46.4,0.0
43.229786,-10.982758,19.0,46.8,0.0
43.234104,-10.919159,19.0,47.4,0.0
43.238396,-10.85556,19.1,47.9,0.0
43.24264,-10.791962,19.1,48.3,0.0
43.24686,-10.7283325,19.1,48.3,0.0
43.251034,-10.664703,19.1,48.3,0.0
43.255173,-10.601074,19.1,48.5,0.0
43.259274,-10.537445,19.1,49.0,0.0
43.26334,-10.473785,19.0,49.4,0.0
43.267376,-10.410126,19.0,49.8,0.0
43.271366,-10.346466,19.0,50.2,0.0
43.275314,-10.282776,19.0,50.3,0.0
43.279236,-10.219086,19.0,49.4,0.0
43.28312,-10.1553955,19.0,47.9,0.0
43.286964,-10.091675,19.0,48.5,0.0
43.290775,-10.027985,19.1,50.8,0.0
43.29454,-9.964264,19.1,51.7,0.0
43.29828,-9.900513,19.0,51.2,0.0
43.30197,-9.836792,19.0,51.1,0.0
43.305637,-9.773041,18.9,51.3,0.0
43.30926,-9.70929,18.9,51.3,0.0
43.312843,-9.645538,18.9,51.5,0.0
43.31639,-9.581757,18.8,51.5,0.0
43.31991,-9.517975,18.8,51.5,0.0
43.32338,-9.454193,18.7,51.6,0.0
43.326828,-9.390411,18.7,51.7,0.0
43.33022,-9.326599,18.7,51.7,0.0
43.333588,-9.262817,18.6,51.5,0.0
43.33691,-9.198975,18.6,50.9,0.0
43.340202,-9.135162,18.5,50.6,0.0
43.34346,-9.07135,18.5,50.9,0.0
43.34668,-9.007507,18.5,50.9,0.0
43.34986,-8.943665,18.5,49.5,0.0
43.353,-8.879822,18.6,47.5,0.0
43.356106,-8.8159485,18.7,45.6,0.0
43.359177,-8.752106,18.8,45.4,0.0
43.36221,-8.688232,18.8,43.9,0.0
43.3652,-8.624359,18.8,40.0,0.0
43.368156,-8.560455,18.8,35.0,0.0
43.37108,-8.496582,18.8,28.0,0.0
43.373966,-8.432678,19.5,18.5,0.0
43.37681,-8.368774,18.8,16.3,0.0
43.379616,-8.304871,17.3,13.4,0.0
43.38239,-8.240967,19.1,11.1,0.0
43.385124,-8.177032,16.8,12.9,0.0
43.38782,-8.113098,19.7,33.9,0.0
43.390484,-8.049164,18.1,34.8,0.0
43.393112,-7.9852295,16.8,24.9,0.0
43.395687,-7.921295,15.7,15.1,0.0
43.398243,-7.857361,14.1,12.4,0.0
43.400757,-7.793396,17.1,21.7,0.0
43.403233,-7.729431,17.2,33.7,0.0
43.405666,-7.6654663,15.9,42.6,0.0
43.40807,-7.6015015,14.3,37.9,0.0
43.410435,-7.537506,13.2,31.7,0.1
43.41276,-7.4735413,14.2,25.9,0.1
43.415054,-7.409546,15.1,18.8,0.1
43.4173,-7.3455505,15.9,12.8,0.2
43.41952,-7.281555,16.1,11.0,0.0
43.421703,-7.21756,15.8,17.2,0.0
43.42384,-7.1535645,16.2,18.6,0.0
43.42594,-7.0895386,16.1,14.9,0.0
43.428017,-7.0255127,15.2,11.3,0.0
43.430046,-6.9615173,15.6,16.9,0.0
43.432034,-6.8974915,14.9,16.1,0.0
43.433987,-6.8334656,13.4,10.2,0.0
43.4359,-6.769409,12.9,9.5,0.0
43.437786,-6.7053833,13.2,9.6,0.0
43.439636,-6.6413574,14.8,14.0,0.0
43.441444,-6.577301,12.4,8.4,0.0
43.44321,-6.5132446,13.0,4.2,0.0
43.44494,-6.449188,12.8,7.0,0.0
43.446644,-6.385132,15.1,17.0,0.0
43.44829,-6.3210754,14.3,16.5,0.0
43.449917,-6.257019,15.1,10.6,0.0
43.4515,-6.192932,13.0,7.9,0.1
43.453045,-6.1288757,13.9,7.8,0.0
43.45455,-6.064789,15.9,10.7,0.0
43.45602,-6.0007324,15.7,13.0,0.0
43.457462,-5.9366455,15.2,10.4,0.0
43.458862,-5.8725586,14.5,9.1,0.0
43.46022,-5.8084717,14.5,8.4,0.0
43.46154,-5.744385,14.2,8.2,0.0
43.462826,-5.680298,14.3,9.7,0.0
43.46407,-5.6161804,15.4,11.4,0.0
43.46529,-5.5520935,15.9,11.1,0.0
43.466457,-5.487976,13.5,8.8,0.0
43.467598,-5.423889,14.3,9.3,0.0
43.468697,-5.3597717,14.1,10.0,0.0
43.46976,-5.295685,14.2,9.2,0.1
43.470783,-5.2315674,14.2,7.4,0.1
43.47178,-5.16745,14.7,5.4,0.0
43.472717,-5.1033325,16.0,5.8,0.0
43.473637,-5.039215,17.3,6.1,0.0
43.47451,-4.9750977,18.3,11.8,0.0
43.475353,-4.91098,18.7,12.7,0.0
43.47615,-4.846863,18.8,13.4,0.0
43.476913,-4.782715,18.9,13.0,0.0
43.477646,-4.7185974,19.1,12.1,0.0
43.478333,-4.65448,19.4,11.8,0.0
43.478985,-4.590332,19.7,11.9,0.0
43.479603,-4.5262146,19.8,11.4,0.0
43.480183,-4.462097,19.9,10.5,0.0
43.48072,-4.397949,19.9,9.4,0.1
43.48122,-4.3338013,19.9,8.5,0.1
43.48169,-4.269684,19.9,7.9,0.1
43.482117,-4.205536,19.9,7.6,0.2
43.48251,-4.1414185,19.9,7.6,0.2
43.48286,-4.0772705,19.8,7.9,0.4
43.483177,-4.0131226,19.8,8.5,0.4
43.483456,-3.9489746,19.7,8.9,0.4
43.4837,-3.8848572,18.2,6.3,0.4
43.483906,-3.8207092,19.9,6.0,0.4
43.484074,-3.7565613,19.5,6.4,0.5
43.484203,-3.6924133,17.4,4.6,0.6
43.4843,-3.628296,15.9,4.1,0.6
43.48436,-3.564148,15.6,4.4,0.4
43.48437,-3.5,17.7,5.2,0.3
43.48436,-3.435852,19.5,7.9,0.4
43.4843,-3.371704,19.5,8.9,0.5
43.484203,-3.3075867,19.6,9.8,0.5
43.484074,-3.2434387,19.6,10.5,0.5
43.483906,-3.1792908,19.6,11.6,0.4
43.4837,-3.1151428,19.7,12.4,0.3
43.483456,-3.0510254,19.8,12.9,0.2
43.483177,-2.9868774,19.8,13.3,0.2
43.48286,-2.9227295,19.8,13.7,0.3
43.48251,-2.8585815,19.8,14.3,0.3
43.482117,-2.794464,19.8,15.1,0.3
43.48169,-2.7303162,19.9,16.0,0.1
43.48122,-2.6661987,19.9,17.0,0.1
43.48072,-2.6020508,19.9,17.4,0.0
43.480183,-2.5379028,19.8,17.5,0.0
43.479603,-2.4737854,19.8,17.6,0.1
43.478985,-2.409668,19.8,17.8,0.1
43.478333,-2.34552,19.9,17.7,0.0
43.477646,-2.2814026,19.8,17.5,0.1
43.476913,-2.2172852,19.8,17.1,0.1
43.47615,-2.1531372,19.9,16.8,0.1
43.475353,-2.0890198,19.9,16.7,0.0
43.47451,-2.0249023,19.9,16.5,0.1
43.473637,-1.9607849,19.8,16.4,0.2
43.472717,-1.8966675,19.8,16.6,0.1
43.47178,-1.83255,19.8,17.0,0.1
43.470783,-1.7684326,19.8,17.2,0.2
43.46976,-1.7043152,19.7,17.0,0.3
43.468697,-1.6402283,19.5,15.5,0.2
43.467598,-1.5761108,19.5,11.5,0.4
43.466457,-1.5119934,19.5,10.5,0.6
43.46529,-1.4479065,16.8,9.3,0.7
43.46407,-1.3838196,16.4,9.9,0.4
43.462826,-1.3197021,17.7,9.5,0.2
43.46154,-1.2556152,18.5,10.6,0.5
43.46022,-1.1915283,18.3,11.6,0.4
43.458862,-1.1274414,18.2,13.3,0.2
43.457462,-1.0633545,17.2,12.0,0.1
43.45602,-0.9992676,17.3,12.2,0.3
43.45455,-0.9352112,16.8,10.2,0.2
43.453045,-0.87112427,16.6,10.1,0.2
43.4515,-0.8070679,16.8,12.2,0.1
43.449917,-0.74298096,16.9,12.9,0.1
43.44829,-0.67892456,17.0,13.4,0.0
43.446644,-0.61486816,17.0,12.6,0.0
43.44494,-0.55081177,17.1,11.8,0.0
43.44321,-0.48675537,16.9,12.5,0.0
43.441444,-0.42269897,17.3,13.5,0.0
43.439636,-0.35864258,17.3,13.7,0.0
43.437786,-0.2946167,17.5,15.1,0.0
43.4359,-0.23059082,17.8,16.6,0.0
43.433987,-0.16653442,18.2,19.2,0.0
43.432034,-0.102508545,18.5,20.8,0.0
43.430046,-0.038482666,18.9,20.4,0.0
43.428017,0.025512695,19.2,19.1,0.0
43.42594,0.089538574,19.3,17.2,0.0
43.42384,0.15356445,19.4,16.3,0.0
43.421703,0.21755981,18.7,15.1,0.0
43.41952,0.28155518,19.3,16.2,0.0
43.4173,0.34555054,19.5,16.6,0.0
43.415054,0.4095459,20.1,17.0,0.0
43.41276,0.47354126,20.3,16.6,0.0
43.410435,0.5375061,20.3,15.8,0.0
43.40807,0.60150146,20.1,14.7,0.0
43.405666,0.6654663,20.8,16.5,0.0
43.403233,0.72943115,21.2,16.7,0.0
43.400757,0.793396,21.3,16.3,0.0
43.398243,0.85736084,21.1,15.1,0.0
43.395687,0.92129517,20.8,12.7,0.0
43.393112,0.9852295,20.6,12.0,0.0
43.390484,1.0491638,21.0,13.8,0.0
43.38782,1.1130981,21.9,16.8,0.0
43.385124,1.1770325,22.9,18.6,0.0
43.38239,1.2409668,23.4,18.3,0.0
43.379616,1.3048706,23.5,17.7,0.0
43.37681,1.3687744,23.6,18.1,0.0
43.373966,1.4326782,23.7,18.4,0.0
43.37108,1.496582,23.4,18.3,0.0
43.368156,1.5604553,22.9,18.9,0.0
43.3652,1.6243591,23.2,20.7,0.0
43.36221,1.6882324,23.4,21.9,0.0
43.359177,1.7521057,23.5,22.5,0.0
43.356106,1.8159485,23.6,23.5,0.0
43.353,1.8798218,23.9,24.3,0.0
43.34986,1.9436646,23.9,23.5,0.0
43.34668,2.0075073,23.3,21.8,0.0
43.34346,2.07135,22.7,22.1,0.0
43.340202,2.1351624,22.3,23.6,0.0
43.33691,2.1989746,22.0,25.1,0.0
43.333588,2.2628174,21.9,27.0,0.0
43.33022,2.3265991,22.5,26.5,0.0
43.326828,2.3904114,23.1,22.3,0.0
43.32338,2.454193,24.2,22.1,0.0
43.31991,2.5179749,23.6,21.3,0.0
43.31639,2.5817566,25.3,22.1,0.0
43.312843,2.6455383,25.1,24.1,0.0
43.30926,2.7092896,25.4,26.2,0.0
43.305637,2.7730408,25.5,27.6,0.0
43.30197,2.836792,25.8,28.9,0.0
43.29828,2.9005127,26.2,28.8,0.0
43.29454,2.964264,26.4,27.8,0.0
43.290775,3.0279846,26.4,26.2,0.0
43.286964,3.0916748,26.0,24.4,0.0
43.28312,3.1553955,25.8,23.5,0.0
43.279236,3.2190857,25.6,23.2,0.0
43.275314,3.2827759,27.4,24.9,0.0
43.271366,3.346466,26.4,31.4,0.0
43.267376,3.4101257,26.5,35.1,0.0
43.26334,3.4737854,26.6,36.2,0.0
43.259274,3.537445,26.6,34.5,0.0
43.255173,3.6010742,26.5,31.5,0.0
43.251034,3.6647034,26.4,30.8,0.0
43.24686,3.7283325,26.4,34.0,0.0
43.24264,3.7919617,26.5,38.8,0.0
43.238396,3.8555603,26.6,42.6,0.0
43.234104,3.919159,26.8,43.7,0.0
43.229786,3.9827576,27.0,42.1,0.0
43.225414,4.0463257,27.0,39.2,0.0
43.221027,4.109894,27.2,38.2,0.0
43.2166,4.173462,27.4,39.6,0.0
43.212116,4.2369995,27.5,40.4,0.0
43.20761,4.300537,27.4,38.9,0.0
43.203075,4.3640747,27.4,37.1,0.0
43.198483,4.427582,27.4,36.2,0.0
43.193867,4.4911194,27.4,36.9,0.0
43.189217,4.554596,27.5,38.8,0.0
43.18453,4.618103,27.5,41.2,0.0
43.179802,4.6815796,27.6,42.4,0.0
43.175037,4.745056,27.5,40.6,0.0
43.170227,4.808502,27.4,38.4,0.0
43.165394,4.8719482,27.3,35.6,0.0
43.160526,4.9353943,27.4,31.6,0.0
43.155613,4.99881,27.6,31.9,0.0
43.15066,5.0622253,27.7,34.7,0.0
43.145676,5.125641,27.8,35.0,0.0
43.14065,5.189026,27.8,35.3,0.0
43.135597,5.252411,27.7,32.9,0.0
43.1305,5.315796,26.9,19.3,0.0
43.125374,5.3791504,26.2,5.6,0.0
43.12021,5.442505,25.8,6.3,0.0
43.114998,5.5058594,25.8,7.7,0.0
43.109768,5.5691833,25.9,10.9,0.0
43.104485,5.632477,26.0,11.9,0.0
43.09918,5.695801,26.1,12.3,0.0
43.093822,5.759094,26.1,11.7,0.0
43.088432,5.8223877,26.5,8.2,0.0
43.08302,5.8856506,26.6,8.2,0.0
43.077553,5.9489136,26.1,10.0,0.0
43.072056,6.012146,26.1,8.9,0.0
43.06653,6.0753784,25.9,6.8,0.0
43.060955,6.138611,23.8,4.0,0.0
43.055355,6.2018127,26.3,4.9,0.0
43.049713,6.2650146,26.5,6.5,0.0
43.044033,6.3282166,26.6,8.1,0.0
43.038315,6.391388,26.6,7.8,0.0
43.032562,6.454529,26.7,6.1,0.0
43.02677,6.5177,26.9,5.0,0.0
43.02096,6.5808105,27.1,4.5,0.0
43.015095,6.6439514,27.2,4.1,0.0
43.061253,-13.652008,19.8,38.1,0.0
43.06711,-13.588806,19.8,37.8,0.0
43.07294,-13.525635,19.7,38.1,0.0
43.078724,-13.462433,19.6,38.7,0.0
43.08449,-13.399231,19.4,39.4,0.0
43.09021,-13.335999,19.5,39.5,0.0
43.095886,-13.272766,19.4,39.7,0.0
43.10154,-13.209534,19.4,39.5,0.0
43.107147,-13.146271,19.4,39.4,0.0
43.11272,-13.082977,19.4,39.1,0.0
43.118263,-13.019714,19.4,39.2,0.0
43.123756,-12.956421,19.4,40.1,0.0
43.129223,-12.893097,19.3,41.3,0.0
43.13465,-12.829773,19.3,42.0,0.0
43.14004,-12.766449,19.3,41.5,0.0
43.145393,-12.7030945,19.3,41.3,0.0
43.15071,-12.63974,19.3,41.3,0.0
43.156,-12.5763855,19.2,41.0,0.0
43.16124,-12.5130005,19.2,40.8,0.0
43.16645,-12.4496155,19.2,40.7,0.0
43.17162,-12.3862,19.2,40.6,0.0
43.176743,-12.322815,19.1,40.4,0.0
43.181854,-12.259369,19.1,40.2,0.0
43.18691,-12.195953,19.1,40.1,0.0
43.191933,-12.132507,19.1,41.4,0.0
43.19692,-12.069061,19.2,44.0,0.0
43.201874,-12.005585,19.2,45.6,0.0
43.206795,-11.942108,19.3,46.1,0.0
43.211666,-11.878601,19.2,46.5,0.0
43.21651,-11.8151245,19.2,46.7,0.0
43.221317,-11.751617,19.1,46.9,0.0
43.226086,-11.68808,19.1,47.1,0.0
43.23082,-11.624573,19.0,46.8,0.0
43.23552,-11.561035,19.0,45.6,0.0
43.240173,-11.497467,18.9,44.5,0.0
43.24479,-11.433899,18.9,43.8,0.0
43.249382,-11.370331,18.9,44.3,0.0
43.253925,-11.306763,19.0,44.8,0.0
43.25844,-11.243164,19.0,45.1,0.0
43.26291,-11.179565,19.0,45.4,0.0
43.26734,-11.115967,19.0,45.6,0.0
43.271748,-11.052338,19.0,46.0,0.0
43.27611,-10.9887085,19.0,46.4,0.0
43.28044,-10.925079,19.0,46.9,0.0
43.284737,-10.86142,19.0,47.4,0.0
43.288982,-10.79776,19.0,47.6,0.0
43.293205,-10.7341,19.0,47.6,0.0
43.297386,-10.670441,19.0,47.7,0.0
43.30152,-10.6067505,19.0,47.8,0.0
43.30563,-10.54306,19.0,48.1,0.0
43.3097,-10.47934,19.0,48.3,0.0
43.31373,-10.415649,19.0,48.7,0.0
43.317734,-10.351929,19.0,49.0,0.0
43.321686,-10.2881775,19.0,49.4,0.0
43.325603,-10.224457,19.0,49.4,0.0
43.329494,-10.160706,18.9,48.5,0.0
43.333336,-10.096954,19.0,47.1,0.0
43.337147,-10.033173,19.0,47.9,0.0
43.340927,-9.969421,19.1,50.1,0.0
43.344666,-9.90564,19.0,50.5,0.0
43.348362,-9.841858,18.9,49.9,0.0
43.352028,-9.778046,18.9,50.0,0.0
43.35565,-9.714264,18.9,50.2,0.0
43.35924,-9.650452,18.9,50.3,0.0
43.362793,-9.586609,18.8,50.4,0.0
43.36631,-9.522797,18.8,50.4,0.0
43.369793,-9.458954,18.8,50.4,0.0
43.37323,-9.395111,18.7,50.2,0.0
43.376633,-9.331268,18.7,50.1,0.0
43.380005,-9.267395,18.6,50.0,0.0
43.38333,-9.203552,18.6,49.7,0.0
43.38663,-9.139679,18.6,49.1,0.0
43.389885,-9.075806,18.5,48.3,0.0
43.3931,-9.011902,18.5,47.8,0.0
43.396282,-8.947998,18.5,47.7,0.0
43.399433,-8.884125,18.6,47.6,0.0
43.402534,-8.82019,18.7,47.4,0.0
43.405613,-8.756287,18.7,46.8,0.0
43.40865,-8.692383,18.8,45.7,0.0
43.411644,-8.6284485,18.8,44.0,0.0
43.4146,-8.564514,18.8,40.9,0.0
43.417522,-8.50058,18.7,35.4,0.0
43.420414,-8.436615,18.7,28.3,0.0
43.423256,-8.372681,18.6,23.8,0.0
43.42607,-8.308716,18.6,22.0,0.0
43.428844,-8.244751,19.0,17.2,0.0
43.431583,-8.180786,19.5,23.3,0.0
43.43428,-8.116791,19.1,34.5,0.0
43.43695,-8.052826,17.6,34.6,0.0
43.43957,-7.9888306,16.2,25.1,0.0
43.44216,-7.924835,15.6,16.3,0.0
43.444717,-7.86084,16.3,18.5,0.0
43.44723,-7.796814,16.7,27.5,0.0
43.449707,-7.7328186,16.0,34.2,0.0
43.452145,-7.6687927,14.6,38.2,0.0
43.454544,-7.604767,12.8,38.1,0.3
43.456913,-7.540741,13.9,30.8,0.5
43.459244,-7.476715,14.9,21.4,0.4
43.46154,-7.412689,15.7,11.0,0.4
43.46379,-7.348633,16.6,9.0,0.2
43.466007,-7.2845764,16.9,11.3,0.0
43.468185,-7.22052,16.4,18.0,0.0
43.470333,-7.1564636,16.3,17.1,0.0
43.47244,-7.092407,16.5,12.9,0.0
43.474506,-7.028351,16.3,11.6,0.0
43.47654,-6.964264,16.1,13.5,0.0
43.47853,-6.9002075,15.8,15.2,0.0
43.48049,-6.8361206,15.0,11.9,0.0
43.482407,-6.7720337,13.0,9.0,0.0
43.4843,-6.707947,13.7,9.7,0.0
43.48614,-6.64386,15.4,12.9,0.0
43.487946,-6.579773,13.1,10.1,0.0
43.48972,-6.5156555,13.2,6.1,0.0
43.491447,-6.4515686,13.5,7.0,0.0
43.49315,-6.387451,15.9,14.3,0.0
43.49481,-6.3233337,15.1,21.4,0.0
43.496426,-6.2592163,14.8,14.0,0.0
43.49802,-6.195099,12.9,8.9,0.1
43.499557,-6.1309814,13.4,8.2,0.1
43.50107,-6.066864,14.7,9.9,0.0
43.502552,-6.002716,15.8,12.9,0.0
43.503983,-5.9385986,15.5,10.7,0.0
43.505386,-5.8744507,15.3,9.3,0.0
43.50674,-5.8103333,14.9,9.3,0.0
43.508057,-5.7461853,15.2,8.6,0.0
43.50935,-5.6820374,15.2,9.7,0.0
43.51061,-5.6178894,16.0,9.8,0.1
43.51181,-5.5537415,15.1,9.6,0.1
43.51299,-5.4895935,13.9,9.6,0.0
43.514126,-5.425415,14.2,8.7,0.0
43.51523,-5.361267,14.8,8.4,0.0
43.51629,-5.297119,15.5,7.6,0.0
43.51731,-5.2329407,18.5,8.8,0.0
43.5183,-5.1687927,18.5,8.2,0.0
43.519253,-5.1046143,18.6,9.6,0.0
43.520172,-5.0404663,18.8,11.9,0.0
43.521046,-4.976288,18.9,12.9,0.0
43.521885,-4.9121094,18.9,13.2,0.0
43.522682,-4.847931,19.0,13.0,0.0
43.52345,-4.7837524,19.1,12.3,0.0
43.524178,-4.719574,19.2,11.9,0.1
43.524868,-4.6553955,19.5,11.8,0.2
43.52552,-4.591217,19.7,11.8,0.2
43.52614,-4.5270386,19.9,10.9,0.2
43.526714,-4.46286,19.9,9.7,0.2
43.527256,-4.3986816,19.9,8.6,0.3
43.52776,-4.3344727,19.9,8.0,0.3
43.528225,-4.270294,19.9,7.7,0.3
43.528652,-4.2061157,19.9,7.8,0.3
43.529057,-4.1419067,19.9,7.9,0.3
43.529404,-4.0777283,19.9,8.3,0.3
43.529716,-4.01355,19.9,8.6,0.3
43.530003,-3.9493408,19.9,8.9,0.3
43.53024,-3.8851624,19.8,8.9,0.3
43.530453,-3.8209534,19.7,8.3,0.3
43.530617,-3.756775,19.7,7.7,0.3
43.530743,-3.692566,19.7,7.0,0.3
43.53084,-3.6283875,19.7,6.9,0.3
43.53089,-3.5641785,19.8,7.2,0.3
43.53091,-3.5,19.8,7.9,0.3
43.53089,-3.4358215,19.8,8.3,0.3
43.53084,-3.3716125,19.8,9.0,0.2
43.530743,-3.307434,19.7,9.6,0.2
43.530617,-3.243225,19.7,10.2,0.2
43.530453,-3.1790466,19.8,11.3,0.1
43.53024,-3.1148376,19.8,12.2,0.1
43.530003,-3.0506592,19.8,13.0,0.1
43.529716,-2.9864502,19.8,13.5,0.1
43.529404,-2.9222717,19.8,14.1,0.1
43.529057,-2.8580933,19.8,14.6,0.1
43.528652,-2.7938843,19.8,15.3,0.1
43.528225,-2.7297058,19.8,16.0,0.1
43.52776,-2.6655273,19.8,16.5,0.1
43.527256,-2.6013184,19.8,16.9,0.1
43.526714,-2.53714,19.9,17.2,0.0
43.52614,-2.4729614,19.8,17.5,0.0
43.52552,-2.408783,19.9,17.5,0.0
43.524868,-2.3446045,19.9,17.5,0.0
43.524178,-2.280426,19.9,17.3,0.0
43.52345,-2.2162476,19.9,17.0,0.0
43.522682,-2.152069,19.9,16.8,0.0
